Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2005,Israel,ISR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,75,0,75
2005,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,40,0,290,30,360
2005,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,17,351,10,378
2005,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2005,Kazakhstan,KAZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,0,11
2005,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,20,0,125,20,165
2005,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,14,100,13,127
2005,Kyrgyzstan,KGZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,12,11,5,33
2005,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,18,0,20,5,43
2005,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,255,15,295
2005,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,18,170,46,234
2005,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,40,0,140,10,190
2005,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,25,5,148,21,199
2005,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,124,13,147
2005,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,80,0,475,55,610
2005,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,11,58,480,74,623
2005,Lithuania,LTU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,15,0,15
2005,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2005,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,27,0,27
2005,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2005,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,37,0,37
2005,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,18,66,30,114
2005,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2005,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2005,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,120,5,130
2005,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,114,23,137
2005,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,25,5,40
2005,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2005,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,25,5,39,0,69
2005,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,61,11,72
2005,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,30,0,675,40,745
2005,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,74,879,130,1083
2005,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,215,0,1385,100,1700
2005,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,116,78,2046,141,2381
2005,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2005,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2005,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,0,16
2005,Qatar,QAT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2005,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,60,15,85
2005,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,42,142,50,234
2005,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,120,5,125
2005,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,70,0,110,15,195
2005,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,34,0,146,26,206
2005,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,20,0,120,15,155
2005,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,42,11,58
2005,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,0,16
2005,Seychelles,SYC,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2005,Singapore,SGP,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,30,0,210,20,260
2005,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,33,135,41,209
2005,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,790,0,1045,165,2000
2005,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,840,205,1050,186,2281
2005,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,140,0,675,150,965
2005,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,61,489,77,641
2005,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,20,0,270,15,305
2005,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,134,229,84,447
2005,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,75,0,25,15,115
2005,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,40,0,83,11,134
2005,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,370,0,865,25,1260
2005,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,86,29,746,222,1083
2005,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,120,0,255,15,390
2005,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,15,29,324,64,432
2005,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,16,0,21
2005,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,36,0,36
2005,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,5,0,10
2005,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,10,0,15
2005,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,55,5,65
2005,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2005,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,11,0,17,0,28
2005,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,430,0,1315,120,1865
2005,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,41,67,957,104,1169
2005,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,55,0,325,15,395
2005,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,24,21,207,10,262
2005,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,360,0,2220,175,2755
2005,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,30,0,35
2005,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,JR,C,25,0,25,1575,1625
2005,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,C,285,135,2215,225,2860
2005,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,70,10,95
2005,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,67,5,72
2005,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,13,0,18
2005,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,20,0,20
2005,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,11,57,10,83
2005,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,21,0,21
2005,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,460,0,1285,65,1810
2005,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,105,23,1122,81,1331
2006,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,135,0,1055,60,1250
2006,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,62,775,1179,371,2387
2006,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,70,5,85
2006,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,38,107,13,158
2006,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,135,10,160
2006,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,33,144,62,239
2006,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,65,5,90
2006,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,15,61,17,105
2006,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,18,5,28
2006,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,23,0,23
2006,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,37,15,57
2006,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,55,5,65
2006,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,29,13,52
2006,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,5,0,10
2006,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,180,20,200
2006,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,84,263,40,392
2006,Bhutan,BTN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2006,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,0,62,0,76
2006,"Bolivia (Plurinational State of)",BOL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2006,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,"Bosnia and Herzegovina",BIH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,27,20,52
2006,Bulgaria,BGR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,5,0,10
2006,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,5,16
2006,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,50,0,625,25,670
2006,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,16,114,954,708,1792
2006,Chile,CHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,45,0,160,10,205
2006,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,11,19,191,21,242
2006,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,55,5,65
2006,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,37,0,47
2006,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,160,0,465,35,660
2006,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,60,83,559,70,772
2006,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,40,5,50
2006,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,51,5,61
2006,Cuba,CUB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,17,0,17
2006,Czechia,CZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Djibouti,DJI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2006,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2006,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,15,0,15
2006,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,380,0,430,50,855
2006,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,819,77,776,638,2310
2006,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,70,0,165,10,260
2006,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,22,20,159,49,250
2006,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,75,0,75
2006,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,5,109,5,129
2006,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,203,73,281
2006,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,53,12,65
2006,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,40,5,40
2006,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,92,5,102
2006,Guinea-Bissau,GNB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,40,79,15,134
2006,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Croatia,HRV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,5,19
2006,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,110,5,145
2006,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,21,140,15,186
2006,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,70,10,85
2006,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,18,521,82,621
2006,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,385,0,1690,60,2095
2006,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,106,272,1876,275,2529
2006,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,105,0,610,40,755
2006,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,44,63,746,120,973
2006,Israel,ISR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,22,0,22
2006,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,110,5,130
2006,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,185,10,205
2006,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2006,Kazakhstan,KAZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,75,10,95
2006,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,89,5,104
2006,Kyrgyzstan,KGZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2006,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,18,10,10,5,43
2006,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,59,5,90,16,170
2006,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,55,0,60
2006,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,41,5,56
2006,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,75,5,100
2006,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,5,102,13,132
2006,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,12,166,15,193
2006,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,85,0,295,10,400
2006,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,60,401,39,505
2006,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2006,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2006,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,31,17,58
2006,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2006,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,0,11
2006,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,61,5,71
2006,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,30,13,48
2006,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,15,11,26
2006,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,14,0,19
2006,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,30,5,44,0,79
2006,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2006,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,48,0,48
2006,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2006,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,380,25,395
2006,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,59,656,84,804
2006,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,120,0,620,45,800
2006,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,134,76,1327,117,1654
2006,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,30,10,35
2006,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,12,29,22,63
2006,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,86,5,91
2006,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,75,0,190,25,290
2006,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,23,0,105,15,143
2006,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,30,0,45
2006,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,5,21
2006,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,15,0,15
2006,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,80,5,95
2006,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,21,84,17,122
2006,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,460,0,470,55,1000
2006,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,775,165,861,225,2026
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,55,0,180,20,285
2006,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,28,161,19,213
2006,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,35,5,45
2006,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,22,30,30,82
2006,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,0,35
2006,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,36,0,28,16,80
2006,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,130,0,385,20,550
2006,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,35,40,430,142,647
2006,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,35,0,120,5,155
2006,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,25,16,131,30,202
2006,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,20,0,20
2006,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,18,0,18
2006,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,12,0,17
2006,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,16,5,26
2006,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2006,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,5,18
2006,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,150,0,435,30,650
2006,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,18,37,434,53,542
2006,"United Arab Emirates",ARE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2006,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,130,5,150
2006,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,17,134,10,166
2006,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,205,0,865,75,1120
2006,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,27,5,32
2006,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,JR,C,25,0,15,1715,1755
2006,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,35,5,40
2006,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,35,0,40
2006,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,14,0,24
2006,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2006,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,52,5,67
2006,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,21,0,21
2006,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,735,0,960,55,1790
2006,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,191,46,1901,82,2220
2007,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,205,0,1100,90,1395
2007,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,137,810,1309,505,2761
